protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
2,63,1,804,18920,0,197,66,0.11,0.16,213,190,0.71,0.96,0.92,0.28,0.23,0.73,0.39
2,12,8,2730,98969,1,225,80,0.14,0.4,203,31,0.75,0.49,0.78,0.61,0.35,0.61,0.89
1,5,11,4764,1232,0,137,13,0.53,0.36,57,100,0.5,0.86,0.42,0.85,0.22,0.27,0.42
2,36,6,4062,77515,0,195,1,0.17,0.28,44,153,0.13,0.04,0.58,0.84,0.06,0.63,0.44
0,17,10,142,24311,0,206,43,0.89,0.23,242,69,0.28,0.43,0.54,0.17,0.73,0.31,0.07
0,58,7,2234,97627,1,18,28,0.83,0.75,162,200,0.23,0.7,0.58,0.65,0.15,0.24,0.61
0,22,6,3559,87944,1,268,1,0.35,0.29,179,17,0.52,0.86,0.86,0.6,0.09,0.74,0.94
0,31,2,2169,75489,0,215,40,0.83,0.71,197,207,0.26,0.61,0.2,0.28,0.36,0.81,0.29
1,26,3,3421,84815,0,206,34,0.53,0.37,92,148,0.55,0.17,0.68,0.39,0.06,0.63,0.39
0,13,8,1123,30767,1,124,13,0.16,0.8,244,45,0.29,0.89,0.11,0.29,0.18,0.78,0.59
1,63,4,283,56565,0,16,61,0.61,0.17,138,111,0,0.57,0.46,0.54,0.07,0.37,0.09
2,67,8,383,88094,0,165,66,0.68,0.16,250,221,0.36,0.11,0.64,0.8,0.88,0.07,0.95
2,63,3,1578,61110,0,148,4,0.08,0.68,112,228,0.61,0.46,0.01,0.88,0.78,0.6,0.47
1,11,2,3872,20954,1,276,89,0.31,0.91,140,50,0.77,0.7,0.11,0.72,0.86,0.26,0.12
2,69,7,2945,59868,1,399,98,0.01,0.14,169,179,0.03,0.45,0.09,0.48,0.87,0.78,0.34
2,64,1,4282,7424,1,233,13,0.32,0.07,131,120,0.26,0.87,0.37,0.96,0.94,0.36,0.37
0,68,11,623,71898,0,25,36,0.34,0.93,65,220,0.99,0.42,0.62,0.56,0.19,0.67,0.35
2,32,3,544,88308,0,401,96,0.63,0.12,101,200,0.26,0.58,1,0.48,0.9,0.55,0.69
2,10,2,913,15839,1,268,61,0.2,0.25,40,206,0.78,0.21,0.25,0.86,0.53,0.82,0.35
1,54,5,2137,70074,0,365,58,0.03,0.93,241,161,0.51,0.51,0.14,0.18,0.17,0.83,0.32
0,55,2,2543,46730,1,426,85,0.32,0.8,193,98,0.12,0.22,0.41,0.16,0.66,0.07,0.32
2,62,10,3732,6644,0,295,90,0.83,0.34,205,116,0.64,0.23,0.15,0.78,0.33,0.3,0.78
2,55,5,3995,23778,1,440,15,0.4,0.95,102,123,0.97,0.28,0.02,0.87,0.05,0.87,0.31
1,35,3,1747,98093,1,437,93,0.42,0.57,207,29,0.89,0.04,0.56,0.07,0.08,0.4,0.01
2,67,9,2163,31488,1,71,90,0.47,0.07,199,150,0.69,0.16,0.88,0.76,0.42,0.51,0.37
0,65,10,1043,4350,0,200,85,0.75,0.7,30,195,0.51,0.42,0.86,0.42,0.83,0.18,0.28
0,17,9,2179,69,0,472,12,0.48,0.54,216,240,0.32,0.13,0.1,0.7,0.31,0.55,0.91
0,42,8,1315,31174,1,47,76,0.09,0.57,200,215,0.36,0.13,0.15,0.13,0.77,0.26,0.48
1,59,5,1377,25153,0,25,69,0.21,0.99,195,3,0.35,0.97,0.49,0.97,0.06,0.83,0.23
0,11,10,3308,7169,1,213,61,0.19,0.15,207,248,0.92,0.43,0.37,0.88,0.39,0.2,0.98
0,28,11,222,69620,1,434,42,0.51,0.66,228,6,0.21,0.4,0.7,0.41,0.13,0.36,0.25
0,39,7,4531,13068,1,374,90,0.03,0.46,105,168,0.38,0.27,0.49,0.89,0.86,0.1,0.76
0,54,2,4422,92562,1,33,32,0.28,0.27,43,215,0.43,0.51,0.02,0.89,0.97,0.59,0.65
0,11,3,2153,13138,0,458,2,0.61,0.69,181,76,0.41,0.6,0.28,0.46,0.33,0.94,0.46
0,58,11,2699,73856,1,214,8,0.35,0.67,206,197,0,0.42,0.9,0.95,0.99,0.17,0.41
1,40,2,3320,1506,0,211,91,0.71,0.86,91,5,0.27,0.39,0.51,0.98,0.75,0.02,0.87
0,4,10,566,12280,1,29,54,0.39,0.88,30,3,0.5,0.7,0.8,0.22,0,0.42,0.48
2,64,11,2042,30865,1,259,8,0.98,0.56,41,4,0.76,0.95,0.4,0.07,0.49,0.75,0.38
1,48,1,629,99952,1,39,88,0.97,0.33,44,191,0.57,0.88,0.68,0.33,0.83,0.98,0.35
2,31,3,2735,90104,1,260,13,0.8,0.53,37,216,0.38,0.12,0.17,0.49,0.53,0.05,0.28
2,2,4,2517,14111,1,165,29,0.95,0.36,117,5,0.67,0.65,0.74,0.09,0.55,0.79,0.41
0,43,9,724,35935,1,95,13,0.2,0.28,249,189,0.67,0.01,0.79,0.14,0.45,0.37,0.12
2,41,2,4360,84468,1,390,58,0.75,0.55,134,223,0.25,0.63,0.09,0.97,0.4,0.15,0.07
2,60,9,4048,67015,0,220,63,0.32,0.66,83,57,0.1,0.46,0.18,0.74,0.03,0.19,0.54
2,46,1,2898,5523,0,394,87,0.73,0.59,124,99,0.8,0.49,0.46,0.87,0.62,0.92,0.45
0,40,9,1464,98311,0,268,47,0.37,0.95,165,170,0.53,0.59,0.64,0.97,0.77,0.81,0.17
0,59,6,1307,82139,0,494,79,0.29,0.3,1,83,0.18,0.74,0.64,0.38,0.79,0.31,0.11
0,45,8,1954,74452,0,118,88,0.96,0.37,217,184,0.26,0.73,0.67,0.69,0.62,0.94,0.14
1,42,3,4794,53349,1,66,87,0.21,0.67,10,200,0.77,0.04,0.71,0.18,0.34,0.11,0.32
0,21,8,153,6917,1,387,74,0.76,0.6,238,156,0.65,0.74,0.51,0.55,0.02,0.32,0.45
0,3,11,3511,67585,0,193,38,0.67,0,26,55,0.95,0.83,0.57,0.21,0.9,0.65,0.19
2,66,9,4066,36553,1,320,69,0.3,0.31,251,166,0.46,0.07,0.01,0.16,0.43,1,0.76
0,11,7,810,73193,1,35,69,0.46,0.25,215,23,0.05,0.32,0.17,0.1,0.6,0.47,0.19
2,24,4,150,41730,1,408,95,0.14,0.84,145,135,0.7,0.79,0.5,0.58,0.19,0.81,0.12
0,50,6,2222,62273,0,175,40,0.92,0.87,64,38,0.25,0.49,0.75,0.95,0.14,0.92,0.99
0,21,6,1078,20679,0,112,1,0.97,0.28,222,205,0.32,0.69,0.81,0.12,0.09,0.01,0.45
0,25,2,778,96200,0,308,2,0.73,0.1,155,109,0.2,0.5,0.73,0.5,0.8,0.29,0.17
0,4,2,4249,20505,1,290,29,0.85,0.21,203,185,0.31,0.98,0.49,0.69,0.65,0.1,0.89
0,43,11,3968,42977,0,340,7,0.08,0.18,68,85,0.83,0.94,0.28,0.5,0.62,0.78,0.23
0,47,5,4596,97629,1,80,93,0.38,0.24,18,37,0.58,0.28,0.44,0.91,0.92,0.57,0.93
0,23,1,2553,61541,1,478,57,0.33,0.23,83,134,0.11,0.39,0.01,0.17,0.16,0.1,0.12
2,60,5,4244,56967,1,111,55,0.56,0.48,228,138,0.59,0.43,0.6,0.02,0.17,0.42,0.84
1,21,10,4103,97218,1,487,73,0.18,0.32,236,155,0.63,0.1,0.07,0.38,0.19,0.51,0.18
1,66,3,4688,13642,1,409,36,0.56,0.56,110,253,0.88,0.4,0.15,0.56,0.42,0.7,0.94
0,51,3,4564,63859,0,453,7,0.65,0.34,178,116,0.86,0.77,0.63,0.25,0.87,0.78,0.57
1,15,8,4546,57540,0,413,92,0.13,0.81,90,218,0.06,0.85,0.01,0.17,0.88,0.09,0.19
2,58,11,3678,83915,0,485,10,0.13,0.95,193,106,0.87,0.89,0.57,0.8,0.59,0.49,0.84
2,26,3,4223,33782,1,92,80,0.04,0.4,251,57,0.05,0.01,0.64,0.19,0.66,0.16,0.39
2,59,3,3705,85021,0,448,74,0.76,0.05,20,92,0.15,0.79,0.79,0.44,0.9,0.75,0.73
1,45,1,3358,82842,0,437,39,0.33,0.24,121,16,0.11,0.5,0.07,0.95,0.62,0.66,0.64
1,66,8,852,91667,1,186,58,0.23,0.1,62,114,0.18,0.21,0,0.61,0.23,0.72,0.71
1,35,10,4182,8212,0,41,90,0.78,0.34,75,59,0.8,0.5,0.77,0.5,0.7,0.07,0.34
0,64,10,3965,17448,1,87,98,0.14,0.65,187,156,0.69,0.84,0.29,0.36,0.77,0.51,0.94
2,27,6,4629,87931,1,224,98,0.43,0.52,25,3,0.69,0.43,0.89,0.52,0.64,0.84,0.56
2,31,11,3323,92095,1,494,40,0.74,0.24,124,185,0.92,0.99,0.18,0.73,0.27,0.71,0.08
0,12,8,4919,18283,1,51,14,0.57,0.77,249,193,0.39,0.62,0.59,0.82,0.4,0.86,0.07
1,45,3,4474,98294,0,126,82,0.55,0.13,83,117,0,0.49,0.11,0.65,0.47,0.21,0.74
2,32,11,455,97219,0,146,1,0.16,0.23,96,195,0.64,0.29,0.4,0.79,0.15,0.29,0.85
1,54,6,4413,50118,1,41,17,0.18,0.68,65,158,0.87,0.01,0.88,0.09,0.45,0.44,0.7
0,66,2,229,92618,0,355,49,0.58,0.2,193,19,0.98,0.61,0.61,0.01,0.16,0.52,0.28
1,32,3,4603,25089,0,445,86,0.02,0.68,254,97,0.36,0.58,0.69,0.73,0.5,0.25,0.23
0,15,4,4885,36342,1,363,16,0.87,0.98,67,136,0.82,0.52,0.23,0.26,0.05,0.38,0.57
1,55,9,3477,93227,1,24,7,0.35,0.83,58,190,0.85,0.54,0.92,0.88,0.95,0.69,0.2
0,41,4,3358,40,1,303,15,0.42,0.16,238,19,0.14,0.84,0.62,0.54,0.25,0.65,0.38
2,40,7,759,39749,0,284,21,0.26,0.52,40,36,0.63,0.32,0.11,0.48,0.47,0.11,0.63
0,49,8,1790,49414,0,36,66,0.88,0.42,224,112,0.17,0.55,0.02,0.77,0.03,0.99,0.28
1,38,5,4541,64172,1,277,59,0.64,0.99,175,229,0.45,0.68,0.02,0.74,0.19,0.56,0.38
2,56,2,1366,41992,1,184,48,0.45,0.96,100,197,0.88,0.21,0.05,0.7,0.69,0.48,0.36
1,34,11,324,34587,1,325,89,0.59,0.13,171,60,0.79,0.92,0.91,0.69,0.11,0.97,0.46
1,1,8,876,80894,0,154,73,0.38,0.91,136,34,0.57,0.74,0.36,0.52,0.63,0.14,0.67
0,10,5,166,49279,1,498,84,0.47,0.19,222,183,0.81,0.05,0.3,0.93,0,0.54,0.78
0,40,5,3664,84498,0,182,50,0.36,0.32,103,230,0.15,0.87,0.42,0.89,0.47,0.81,0.67
1,16,7,580,96195,1,471,10,0.41,0.35,62,254,0.19,0.93,0.41,0.33,0.72,0.4,0.03
0,46,6,4934,31363,0,300,52,0.31,0.29,248,155,0.21,0.79,0.24,0.8,0.93,0.74,0.9
1,24,3,1799,12812,0,417,85,0.08,0.85,162,167,0.78,0.43,0.09,0.89,0.49,0.9,0.58
0,14,7,1109,87771,1,154,68,0.04,0.33,8,239,0.89,0.99,0.11,0.62,0.84,0.26,0.92
0,39,1,3627,81912,0,377,30,0.17,0.82,25,42,0.56,0.12,0.6,0.56,0.8,0.24,0.96
1,18,4,2853,29428,0,150,34,0.25,0.99,154,42,0.96,0.54,0.4,0.67,0.3,0.36,0.47
2,41,4,1172,24321,0,404,94,0.89,0.84,219,243,0.73,0.17,0.9,0.16,0.87,0.42,0.92
0,56,6,771,9085,1,2,78,0.61,0.35,182,88,0.56,0.44,0.46,0.09,0.64,0.11,0.37
1,36,6,927,68342,0,297,86,0.96,0.71,254,176,0.61,0.93,0.5,0.82,0.1,0.23,0.26
2,24,10,2908,23460,0,54,65,0.34,0.53,211,159,0.85,0.79,0.93,0.57,0.94,0.87,0.07
0,29,8,605,38455,0,441,60,0.4,0.79,215,22,0.09,0.78,0.5,0.12,0.18,0.57,0.45
0,22,1,3906,60157,1,402,8,0.72,0.15,169,87,0.17,0.35,0.5,0.42,0.47,0.27,0.69
1,11,7,4100,95795,1,389,75,0.58,0.64,80,41,0.27,0.93,0.36,0.3,0.47,0.94,0.98
0,41,4,4094,57078,1,246,65,0.53,0.77,72,24,0.89,0.37,0.71,0.88,0.63,0.77,0.52
1,49,6,1001,50939,0,480,69,0.58,0.76,63,168,0.94,0.04,0.39,0.51,0.66,0.36,0.73
1,11,10,3973,86652,1,46,57,0.58,0.96,222,160,0.36,0.64,0.59,0.58,0.23,0.77,0.9
0,52,9,413,10440,1,75,45,0.77,0.06,200,51,0.92,0.36,0.45,0.24,0.35,0.6,0.54
2,67,3,4810,43368,1,149,49,0.67,0.35,75,33,0.55,0.15,0.53,0.8,0.14,0.68,0.17
0,8,8,2014,49131,1,406,74,0.96,0.48,7,28,0.47,0.93,0.83,0.93,0.13,0.32,0.85
2,31,3,1487,2179,0,3,62,0.95,0.31,213,209,0.83,0.64,0.41,0.79,0.83,0.21,0.57
0,6,6,782,5665,1,9,39,0.42,0.31,98,90,0.55,0.94,0.23,0.49,0.75,0.25,0.76
2,13,2,526,3390,1,2,77,0.04,0.18,85,82,0.45,0.58,0.57,0.84,0.44,0.08,0.66
0,6,9,0,8359,1,238,21,0.01,0.81,69,248,0.02,0.06,0.94,0.19,0.1,0.47,0.06
2,67,2,270,91173,1,28,53,0.12,0.91,50,122,0.01,0.03,0.69,0.11,0.45,0.41,0.17
2,27,5,2531,74600,0,290,45,0.07,0.08,171,79,0.63,0.9,0.31,0.44,0.29,0,0.29
0,45,6,1071,1781,0,181,97,0.37,0.15,122,102,0.07,0.04,0.96,0.18,0.78,0.86,0.28
0,26,4,693,55018,1,315,28,0.05,0.23,17,191,0.74,0.62,0.34,0.26,0.1,0.68,0.84
1,4,7,2887,72619,0,266,53,0.62,0.51,149,22,0.62,0.3,0.98,0.59,0.45,0.45,0.6
2,37,7,3578,25972,0,83,9,0.19,0.79,6,241,0.46,0.69,0.19,0.4,0.59,0.97,0.08
0,21,7,1995,90743,1,349,75,0.51,0.07,109,18,0.71,0.28,1,0.87,0.99,0.94,0.39
1,28,11,3577,17985,0,253,93,0.1,0.64,199,213,0.99,0.04,0.08,0.23,0.09,0.1,0.56
0,32,7,1709,84801,1,258,71,0.83,0.15,75,211,0.25,0.73,0.71,1,0.11,0.62,0.25
2,53,10,2099,58794,0,48,61,0.78,0.97,82,2,0.56,0.31,0.74,0.36,0.99,0.82,0.04
0,33,11,469,56485,1,134,27,0.39,0.9,38,94,0.84,0.55,0.68,0.52,0.41,0.17,0.38
0,26,10,2290,99025,0,300,22,0.91,0.95,63,89,0.02,0.77,0.78,0.13,0.74,0.13,0.46
1,17,9,336,65013,0,438,95,0.19,0.11,128,154,0.2,0.7,0.47,0.58,0.78,0.26,0.9
0,56,2,755,72778,1,199,30,0.81,0.49,140,39,0.52,0.35,0.05,0.96,0.31,0.28,0.91
1,30,5,2601,97925,0,292,92,0.55,0.17,248,17,0.55,0.75,0.36,0.75,0.21,0.96,0.5
2,5,10,1719,77064,1,136,84,0.33,0.6,150,239,0.09,0.93,0.64,0.24,0.28,0.78,0.47
2,6,9,2099,40621,0,83,15,0.08,0.23,3,16,0.41,0.61,0.65,0.44,0.76,0.06,0.64
0,62,11,412,49394,1,266,15,0.17,0.77,147,155,0.52,0.7,0.2,0.43,0.84,0.79,0.26
1,10,11,3612,59992,0,417,53,0.86,0.64,171,177,0.42,0.87,0.25,0.1,0.7,0.17,0.29
2,10,2,3280,72441,0,485,76,0.61,0.57,87,131,0.7,0.84,0.49,0.89,0.44,0.36,0
0,44,3,4103,70174,0,358,81,0.24,0.83,226,42,0.77,0.35,0.73,0.38,0.26,0.32,0.08
0,56,7,2993,53797,0,219,23,0.5,0.5,195,63,0.46,0.99,0.85,0.49,0.43,0.27,0.18
0,4,9,3462,57746,0,349,70,0.11,0.27,215,230,0.43,0.03,0.09,0.29,0.91,0.31,0.64
0,13,3,246,31369,1,19,16,0.1,0.62,121,29,0.71,0.99,0.93,0.15,0.86,0.75,0.21
0,19,10,3778,50605,1,18,91,0.91,0.96,241,130,0.56,0.25,0.93,0.9,0.32,0.27,0.12
1,62,8,411,25572,1,371,87,0.46,0.6,133,107,0.87,0.44,0.01,0.04,0.33,0.8,0.62
0,9,11,3367,36939,1,179,65,0.36,0.63,29,104,0.48,0.88,0.51,0.4,0.78,0.09,0.65
0,46,8,4330,22866,0,23,45,0.95,0.93,98,14,0.57,0.24,0.59,0.73,0.43,0.6,0.06
0,56,4,2689,56060,1,385,7,0.4,0.52,108,12,0.13,0.22,0.55,0.31,0.57,0.86,0.77
0,40,11,587,21953,1,315,45,0.34,1,133,244,0.84,0.64,0.62,0.45,0.42,0.08,0.61
0,67,6,1468,93262,0,244,39,0.27,0.16,221,24,0.42,0.71,0.5,0.56,0.24,0.63,0.4
0,62,11,232,47141,1,107,50,0.57,0.54,173,28,0.72,0.01,0.29,1,0.19,0.51,0.98
0,46,8,1886,3501,0,131,49,0.56,0.21,182,231,0.43,0.45,0.1,0.76,0.14,0.33,0.01
2,6,9,309,66722,1,10,48,0.02,0.45,152,146,0,0.49,0.21,0.97,0.01,0.1,0.54
2,29,2,943,99685,0,379,49,0.65,0.17,103,217,0.4,0.27,0.74,0.69,0.28,0.68,0.16
0,19,1,907,47018,0,199,40,0.79,0.22,149,101,0.15,0.55,0.24,0.27,0.17,0.31,0.33
1,15,5,2748,64127,0,305,39,0.62,0.21,32,134,0.4,0.15,0.83,0.29,0.26,0.34,0.13
0,57,10,2525,55965,1,312,57,0.87,0.32,235,237,0.32,0.32,0.4,0.82,0.08,0.72,0.67
1,38,3,1600,78152,0,90,82,0.28,0.13,133,30,0.2,0.71,0.41,0.43,0.34,0.95,0.4
1,21,11,2099,59198,1,144,63,0.19,0.81,190,223,0.12,0.87,0.87,0.37,0.52,0.33,0.99
1,51,6,545,18288,0,295,56,0.7,0.22,146,34,0.73,0.59,0.21,0.95,0.94,0.75,0.65
1,39,11,2348,92060,0,109,86,0.19,0.42,230,211,0.75,0.07,0.19,0.01,0.35,0.96,0.92
1,20,1,3823,12225,0,352,2,0.09,0.02,35,186,0.26,0.68,0.99,0.52,0.03,0.1,0.24
2,2,11,2688,94683,0,204,26,0.1,0.1,102,156,0.5,0.9,0.54,0.78,0.36,0.53,0.32
0,32,4,3314,1752,0,44,96,0.77,0.9,80,200,0.46,0.5,0.19,0.74,0.82,0.01,0.36
2,4,6,4451,26313,0,8,23,0.03,0.84,99,75,0.36,0.49,0.17,0.37,0.34,0.83,0.84
2,7,2,4930,87191,1,392,18,0.29,0.84,242,181,0.28,0.99,0.86,0.54,0.29,0.29,0.21
0,3,11,4972,98841,0,301,83,0.13,0.41,88,16,0.19,0.64,0.6,0.01,0.92,0.33,0.95
2,25,11,1841,56734,0,395,88,0.75,0.14,228,154,0.87,0.81,0.12,0.53,0.3,0.69,0.04
0,9,8,1636,18774,1,353,68,0.5,0.11,133,193,0.83,0.65,0.89,0.59,0.97,0.79,0.89
0,26,4,1675,26365,1,153,60,0.21,0.61,9,185,0.42,0.22,0.44,0.87,0.83,0.4,0.45
0,64,2,4832,74918,0,17,2,0.75,0.83,132,159,0.72,0.28,0.99,0.21,0.68,0.67,0.53
0,18,1,1790,83415,0,479,94,0.75,0.9,253,253,0.5,0.67,0.28,0.83,0.6,0.96,1
1,2,8,3144,59531,0,339,49,0.52,0.29,33,27,0.09,0.46,0.53,0.72,0.22,0.89,0.87
1,1,10,3520,31972,0,237,38,0.28,0.32,91,112,0.82,0.4,0.17,0.67,0.73,0.7,0.9
2,48,1,1841,38984,1,439,31,0.59,0.1,150,236,0.22,0.02,0.44,0.39,0.35,0.94,0.59
0,63,7,155,20907,1,335,40,0.93,0.77,187,49,0.71,0.88,0.18,0.37,0.49,0.88,0.96
0,36,7,933,3370,1,56,80,0.05,0.28,11,137,0.53,0.88,0.31,0.7,0.1,0.73,0.69
0,63,6,575,66795,1,44,53,0.27,0.48,69,26,0.69,0.46,0.27,0.99,0.3,0.92,0.82
0,26,8,1333,5826,1,309,64,0.28,0.93,138,6,0.47,0.7,0.28,0.41,0.53,0.82,0.72
1,6,10,3107,53227,0,241,33,0.63,0.75,131,135,0.7,0.18,0.97,0.92,0.47,0.5,0.78
1,26,1,4343,4695,1,419,58,0.65,0.05,143,13,0.03,0.5,0.04,0.59,0.34,0.5,0.64
1,43,1,1451,32864,0,39,50,0.21,0.01,251,177,0.04,0.44,0.5,0.87,0.47,0.01,0.73
2,1,1,4548,78301,1,130,64,0.22,0.79,123,10,0.9,0.66,0.63,0.22,0.74,0.03,0.44
0,9,6,939,61930,1,98,3,0.93,0.55,110,43,0.75,0.47,0.66,0.76,0.46,0.75,0.71
1,27,7,3459,98241,0,281,61,0.76,0.72,165,110,0.83,0.5,0.75,0.83,0.51,0.55,0.28
1,3,10,1093,58663,0,422,82,0.93,0.16,168,177,0.46,0.3,0.76,0.83,0.7,0.76,0.63
0,61,9,3941,53653,0,452,10,0.83,0.87,17,223,0.46,0.05,0.96,0.78,0.84,0.95,0.52
1,2,10,2501,90826,0,80,66,0.4,0.77,148,112,0.53,0.92,0.76,0.3,0.53,0.45,0.9
0,31,5,4362,84414,0,288,51,0.12,0.89,243,101,0.24,0.01,0.82,0.52,0.95,0.09,0.67
0,65,1,1461,4043,0,335,94,0.63,0.34,132,18,0.73,0.28,0.53,0.3,0.35,0.63,0.6
1,18,9,2413,13586,1,234,30,0.35,0.28,226,11,0.83,0.45,0.66,0.34,0.25,0.1,0.31
2,6,5,3773,70675,1,334,25,0.43,0.15,162,10,0.91,0.32,0.48,0.3,0.69,0.62,0.86
0,42,6,1210,32630,1,169,43,0.43,0.93,95,156,0.52,0.55,0.28,0.28,0.18,0.53,0.05
2,68,9,3298,49736,1,79,88,0.94,0.18,162,213,0.41,0.46,0.31,0.69,0.9,0.71,0.9
1,4,2,60,47530,1,71,64,0.07,0.12,67,53,0.83,0.26,0.36,0.65,0.39,0.35,0.65
0,4,3,2215,2897,1,263,59,0.19,0.19,28,54,0.75,0.09,0.34,0.2,0.7,0.14,0.19
0,65,7,4250,2030,1,200,62,0.61,0.77,105,153,0.87,0.14,0.53,0.69,0.57,0.24,0.9
1,41,3,2831,81205,1,211,99,0.88,0.89,229,6,0.66,0.49,0.25,0.29,0.05,0.68,0.33
2,43,2,4817,82513,0,18,10,0.92,0.81,116,106,0.88,0.85,0.52,0.2,0.71,0.48,0.17
1,55,7,4102,14362,1,273,64,0.56,0.56,221,139,0.09,0.1,0.92,0.75,0.79,0.54,0.32
1,19,8,4618,42636,1,210,94,0.03,0.99,207,33,0.68,0.68,0.41,0.36,0.98,0.32,0.96
1,21,9,250,72135,0,467,60,0.36,0.07,164,69,0.09,0.79,0.22,0.57,0.42,0.84,0.75
2,58,2,1599,32879,0,117,90,0.92,0.87,163,226,0.75,0.28,0.35,0.2,0.5,1,0.92
0,30,2,2167,93846,1,104,99,0.5,0.43,169,96,0.63,0.67,0.88,0.61,0.87,0.31,0.3
0,7,11,3140,37238,0,77,88,0.73,0.46,59,235,0.02,0.69,0.94,0.21,0.27,0.72,0.08
1,69,7,1285,79162,0,315,20,0.27,0.13,74,174,0.6,0.71,0.89,0.17,0.19,0.17,0.56
1,64,4,1787,25420,0,11,49,0.03,0.03,145,88,0.15,0.89,0.29,0.39,0.13,0.74,0.48
2,2,5,1468,3078,0,381,99,0.58,0.32,30,205,0.14,0.4,0.39,0.79,0.98,0.43,0.72
1,67,1,4033,66919,1,51,74,0.83,0.17,182,55,0.15,0.24,0.97,0.18,0.27,0.61,0.54
2,9,6,1502,39489,0,7,27,0.99,0.48,52,235,0.48,0.54,0.32,0.12,0.76,0.24,0.4
2,23,10,1254,3970,1,411,51,0.85,0.15,200,198,0.12,0.06,0.14,0.03,0.45,0.85,0
2,14,8,4319,49513,0,443,57,0.55,0.14,151,226,0.13,0.33,0.28,0.42,0.24,0.17,0.47
1,54,11,4814,70614,0,37,79,0.61,0.88,19,51,0.26,0.88,0.96,0.28,0.91,0.93,0.12
0,45,1,2900,35579,0,261,79,0.82,0.92,37,25,0,0.53,0.42,0.29,0.46,0.06,0.92
2,16,2,3437,51974,0,62,37,0.02,0.96,187,105,0.28,0.44,0.93,0.98,0.57,0.29,0.92
0,57,7,27,14006,0,200,99,0.95,0.68,107,23,0.62,0.27,0.1,0.19,0.22,0.56,0.8
2,8,2,900,58631,0,330,3,0.53,0.77,36,178,0.6,0.25,0.77,0.46,0.32,0.86,0.16
1,25,9,848,21279,0,485,29,0.95,0.84,68,46,0.97,0.24,0.09,0.99,0.75,0.58,0.15
2,41,6,100,79477,0,90,68,0.76,0.66,154,205,0.12,0.83,0.2,0.03,0.34,0.22,0.56
2,62,5,2105,79160,0,79,47,0.15,0.33,239,220,0.87,0.99,0.62,0.7,0.51,0.86,0.73
0,18,7,4510,99209,1,55,80,0.17,0.16,104,236,0.39,0.53,0.43,0.37,0.11,0.6,0.9
1,50,10,3240,90061,1,400,69,0.35,0.24,121,172,0.39,0.08,0.67,0.91,0.85,0.23,0.89
2,41,8,3317,98795,1,221,21,0.26,0.84,155,141,0.35,0.75,0.97,0.91,0.74,0.56,0.16
1,34,9,1488,13715,0,92,42,0.44,0.7,205,199,0.12,0.88,0.05,0.39,0.76,0.68,1
0,12,6,1453,47480,0,74,21,0.6,0.46,190,176,0.48,0.93,0.19,0.22,0.18,0.68,0.16
1,42,5,1801,41500,0,56,2,0.44,0.03,190,145,0.79,0.63,0.64,0.43,0.5,0.72,0.84
1,55,7,4516,12607,1,232,78,0.06,0.27,180,201,0.88,0.51,0.9,0.97,0.03,0.9,0.59
0,59,2,4116,47328,0,179,69,0.98,0.73,44,14,0.96,0.62,0.8,0.28,0.32,0.82,0.68
2,51,8,4731,82375,1,452,7,0.43,0.51,226,158,0.79,0.01,0.47,0.98,0.35,0.61,0.6
2,53,4,3440,98954,1,430,75,0.85,0.44,33,105,0.62,0.66,0.75,0.82,0.91,0.03,0.87
1,9,1,4559,91424,0,61,35,0.07,0.31,110,230,0.5,0.71,0.21,0.27,0.99,0.75,0.64
2,3,3,1515,53664,1,360,30,0.81,0.61,90,122,0.87,0.72,0.01,0.79,0.62,0.97,0.85
0,8,9,3921,85529,0,117,44,0.17,0.97,212,158,0.74,0.56,0.57,0.05,0.52,0.31,0.15
1,59,4,3166,41763,1,78,46,0.68,0.9,63,33,0.16,0.7,0.81,0.55,0.44,0.61,0.87
1,30,10,23,64266,0,236,55,0.66,0.03,72,120,0.68,0.64,0.43,0.36,0.02,0.77,0.99
2,67,10,395,58141,0,33,1,0.91,0.48,80,182,0.43,0.12,0.57,0.43,0.8,0.64,0.66
2,55,11,1427,36152,0,55,54,0.32,0.33,197,185,0.6,0.9,0.42,0.47,0.67,0.92,0.98
2,34,3,3204,37472,0,243,80,0.11,0.51,34,217,0.9,0.62,0.51,0.5,0.65,0.47,0.22
1,43,4,1013,32393,0,274,1,0.86,0.61,111,31,0.65,0.73,0.88,0.66,0.81,0.53,0.83
2,28,3,4517,59356,1,396,63,0.33,0.2,27,23,0.94,0.34,0.48,0.7,0.93,0.04,0.17
1,37,3,4226,43800,0,74,55,0.23,0.78,164,180,0.87,0.92,0.01,0.98,0.39,0.9,0.52
2,30,2,419,54879,0,21,86,0.49,0.48,132,219,0.13,0.5,0.8,0.76,0.43,0.26,0.66
1,62,6,3349,65475,1,353,77,0.15,0.99,106,225,0.01,0.68,0.62,0.69,0.98,0.98,0.66
1,29,10,3965,11254,1,462,27,0.3,0.03,53,115,0.38,0.95,0.73,0.39,0.66,0.2,0.67
