protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate
2,48,6,553,6523,0,86,3,0.55,0.12,19,213,0.91,0.2,0.33,0.12,0.1,0.11,0.03
1,14,3,495,8074,1,90,7,0.02,0.33,80,122,0.35,0.02,0.82,0.45,0.96,0.57,0.65
2,10,1,723,9063,1,67,3,0.76,0.56,235,161,0.77,0.29,0.16,0.43,0.74,0.92,0.5
1,22,7,100,834,1,199,2,0.58,0.19,236,23,0.39,0.37,0.47,0.34,0.13,0.13,0.94
1,30,4,556,9110,1,76,3,0.63,0.8,89,119,0.8,0.56,0.92,0.0,0.51,0.41,0.9
1,35,1,81,1724,1,92,3,0.05,0.97,1,63,0.98,0.94,1.0,0.89,0.56,0.09,0.99
2,30,8,528,6598,1,10,8,0.21,0.21,130,70,0.39,0.95,0.25,0.78,0.17,0.11,0.86
2,27,6,72,2413,1,86,4,0.07,0.19,240,224,0.85,0.07,0.94,0.65,0.43,0.9,0.55
2,46,6,13,9505,0,102,3,0.29,0.45,27,150,0.99,0.61,0.26,0.13,0.65,0.45,0.71
2,41,2,432,5993,0,185,5,0.63,0.75,2,195,0.98,0.04,0.41,0.38,0.28,0.69,0.96
2,45,1,156,4498,1,108,4,0.57,0.28,250,227,0.43,0.65,0.88,0.92,0.33,0.14,0.58
2,26,2,734,2105,0,165,9,0.61,0.02,222,80,0.49,0.12,0.79,0.62,0.12,0.02,0.84
2,44,4,131,2568,0,91,8,0.55,0.54,179,234,0.3,0.95,0.86,0.6,0.41,0.89,0.94
2,20,2,337,9330,0,192,7,0.27,0.96,138,59,0.31,0.86,0.8,0.91,0.58,0.57,0.57
2,30,1,403,209,0,79,8,0.24,0.39,19,153,0.49,0.02,0.24,0.56,0.12,0.02,0.16
1,35,7,375,9256,0,86,5,0.14,0.42,234,17,0.2,0.78,0.56,0.6,0.61,0.99,0.16
2,13,8,887,4911,1,107,4,0.85,0.97,208,39,0.71,0.64,0.39,0.35,0.4,0.49,0.12
2,43,6,558,2220,0,168,7,0.62,0.69,141,77,0.54,0.5,0.46,0.37,0.68,0.48,0.48
2,27,4,106,233,1,101,1,0.19,0.72,176,92,0.9,0.6,0.15,0.69,0.31,0.62,0.48
2,49,6,619,792,1,108,6,0.18,0.56,114,203,0.81,0.68,0.32,0.32,0.57,0.01,0.62
2,44,3,264,3110,1,60,8,0.87,0.97,56,202,0.32,0.88,0.86,0.56,0.61,0.57,0.48
2,38,8,204,2166,0,48,7,0.74,0.69,200,167,0.51,0.77,0.9,0.28,0.69,0.63,0.97
2,38,2,78,8526,1,117,2,0.66,0.9,184,24,0.75,0.58,0.61,0.17,0.76,0.3,0.29
2,47,5,154,9551,1,106,7,0.41,0.7,178,166,0.19,0.82,0.5,0.45,0.14,0.73,0.87
2,30,1,782,5193,1,147,6,0.26,0.74,95,88,0.03,0.99,0.71,0.22,0.97,0.38,0.1
2,22,6,987,1214,1,33,5,0.98,0.29,173,225,0.85,0.3,0.61,0.9,0.84,0.72,0.6
2,26,2,996,4419,0,44,4,0.8,0.3,217,209,0.14,0.12,0.98,0.3,0.56,0.14,0.65
1,18,4,246,7314,1,165,1,0.3,0.78,187,185,0.89,0.73,0.19,0.6,0.89,0.91,0.77
1,10,6,530,8475,1,112,2,0.85,0.3,167,44,0.91,0.98,0.45,0.26,0.38,0.88,0.5
2,11,8,857,212,1,89,7,0.76,0.56,252,36,0.46,0.12,0.92,0.26,0.03,0.15,0.2
2,38,8,947,1658,1,36,3,0.3,0.25,149,99,0.81,0.43,0.91,0.35,0.73,0.94,0.37
1,42,6,537,5024,0,81,5,0.43,0.82,183,70,0.36,0.06,0.5,0.92,0.94,0.56,0.27
2,19,4,728,9609,1,88,8,0.19,0.11,248,122,0.86,0.78,0.13,0.39,0.16,0.7,0.42
1,49,8,153,5917,1,149,8,0.11,0.83,57,124,0.82,0.95,0.81,0.82,0.64,0.84,0.53
1,30,8,153,5141,1,130,6,0.72,0.6,242,80,0.08,0.5,0.59,0.2,0.81,0.08,0.63
1,37,1,685,1794,1,31,5,0.27,0.19,102,45,0.58,0.41,0.77,0.05,0.91,0.17,0.85
1,20,4,91,5988,1,108,2,0.82,0.54,169,220,0.64,0.91,0.46,0.78,0.28,0.29,0.91
1,43,4,432,8296,1,30,9,1.0,0.28,221,233,0.0,0.13,0.2,0.54,0.13,0.48,0.46
2,17,7,337,5578,0,172,1,0.08,0.32,70,224,0.98,0.89,0.02,0.5,0.25,0.35,0.09
1,31,7,479,5551,1,12,2,0.47,0.35,82,154,0.41,0.39,0.56,0.27,0.58,0.51,0.8
2,17,8,692,3845,0,51,1,0.8,0.06,49,139,0.52,0.56,0.16,0.07,0.92,0.19,0.48
2,24,5,130,6906,0,121,4,0.79,0.99,172,180,0.19,0.53,0.19,0.48,0.58,0.68,0.55
1,26,7,449,378,1,177,4,0.76,0.03,163,153,0.61,0.62,0.44,0.87,0.92,0.06,0.6
1,32,8,992,3293,0,152,5,0.35,0.66,91,31,0.81,0.94,0.44,0.12,0.77,0.36,0.67
2,33,9,809,3329,1,152,5,0.45,0.37,5,85,0.59,0.95,0.27,0.93,0.6,0.18,0.89
1,28,3,786,4808,0,188,8,0.59,0.65,199,45,0.79,0.83,0.13,0.27,0.02,0.73,0.95
1,14,3,272,7937,1,139,3,0.97,0.36,202,247,0.73,0.19,0.94,0.53,0.33,0.88,0.94
2,41,4,928,224,0,13,6,0.33,0.67,202,115,0.24,0.33,0.13,0.07,0.06,0.08,0.81
2,10,5,587,737,0,91,3,0.92,0.73,179,67,0.44,0.49,0.35,0.43,0.32,0.79,0.89
1,32,1,176,235,1,74,2,0.27,0.69,57,76,0.15,0.91,0.3,0.13,0.06,0.9,0.05
2,46,7,695,711,0,192,8,0.99,0.11,186,243,0.04,0.52,0.87,0.05,0.17,0.97,0.85
1,17,9,830,5988,0,20,1,0.67,0.66,92,40,0.06,0.98,0.41,0.97,0.41,0.58,0.07
1,22,8,642,1888,0,72,9,0.46,0.28,36,174,0.94,0.98,0.12,0.73,0.51,0.33,0.75
1,17,5,874,7173,0,73,7,0.61,0.03,138,182,0.98,0.6,0.01,0.72,0.22,0.32,0.17
2,32,4,48,1259,0,71,4,0.27,0.41,178,41,0.09,0.88,0.72,0.09,0.73,0.38,0.36
2,10,7,566,5246,1,78,3,0.27,0.43,227,217,0.34,1.0,0.71,0.93,0.59,0.61,0.18
2,33,5,665,7271,0,28,6,0.11,0.47,245,120,0.11,0.85,0.42,0.47,0.69,0.49,0.44
2,44,7,354,748,0,130,9,0.11,0.7,227,81,0.83,0.66,0.13,0.85,0.73,0.65,0.41
2,33,1,711,3551,1,121,9,0.35,0.31,165,38,0.5,0.85,0.37,0.01,0.73,0.04,0.05
1,26,1,307,6400,1,43,4,0.76,0.32,112,100,0.62,0.08,0.59,0.3,0.94,0.11,0.83
1,14,3,867,6643,1,8,5,0.61,0.06,148,164,0.54,0.63,0.7,1.0,0.24,0.98,0.85
1,29,2,884,8701,0,13,9,0.1,0.69,13,211,0.71,0.22,0.08,0.43,0.27,1.0,0.79
1,30,2,629,1823,0,111,2,0.85,0.57,203,172,0.32,0.12,0.56,0.89,0.09,0.75,0.85
2,49,7,774,6852,0,35,2,0.6,0.35,122,57,0.14,0.89,0.28,0.33,0.59,0.26,0.75
1,40,2,45,7777,0,23,5,0.96,0.71,109,66,0.02,0.64,0.62,0.53,0.4,0.95,0.94
2,45,4,301,4232,1,46,1,0.67,0.54,147,209,0.45,0.24,0.65,0.85,0.5,0.21,0.58
1,20,2,867,6519,1,15,8,0.18,0.47,92,30,0.91,0.39,0.91,0.61,0.17,0.73,0.58
2,24,6,911,1777,0,130,5,0.47,0.51,102,239,0.31,0.97,0.41,0.73,0.65,0.12,0.86
2,28,8,407,1222,0,61,2,0.65,0.64,56,10,0.2,0.86,0.54,0.23,0.62,0.65,0.35
1,16,4,188,7630,0,115,9,0.03,0.66,45,227,0.93,0.02,0.27,0.16,0.26,0.76,0.05
1,37,5,821,1777,0,64,2,0.01,0.29,60,61,0.11,0.98,0.29,0.23,0.47,0.86,0.75
1,14,4,829,9496,1,52,7,0.13,0.14,196,191,0.05,0.37,0.05,0.49,0.89,0.73,0.25
1,14,3,128,7490,1,164,8,0.25,0.16,185,244,0.88,0.7,0.29,0.8,0.77,0.92,0.47
2,39,5,560,4859,0,195,6,0.43,0.64,54,36,0.7,0.71,0.06,0.35,0.23,0.52,0.24
1,41,9,536,8893,1,69,7,0.49,0.87,37,54,0.42,0.91,0.96,0.56,0.88,0.68,0.83
1,17,8,265,8118,0,67,1,0.14,0.41,211,97,0.75,0.89,0.62,0.8,0.07,0.37,0.96
2,19,8,117,2989,0,175,4,0.67,0.17,37,193,0.74,0.28,0.17,0.24,0.41,0.01,0.06
1,47,8,463,8343,1,83,7,0.6,0.76,245,210,0.04,0.64,0.12,0.88,0.08,0.76,0.23
1,41,8,143,1325,0,2,1,0.29,0.83,14,4,0.68,0.39,0.37,0.95,0.92,0.87,0.19
1,37,7,441,9493,1,172,1,0.01,0.88,95,183,0.64,0.53,0.31,0.04,0.04,0.17,0.67
1,26,8,199,9903,0,192,6,0.08,0.61,220,54,0.96,0.55,0.28,0.06,0.15,0.03,0.43
1,40,8,156,5127,1,78,4,0.39,0.86,252,111,0.97,0.4,0.47,0.09,0.92,0.16,0.46
2,17,8,486,8998,0,28,3,0.15,0.02,228,91,0.38,0.46,0.91,0.78,0.58,0.9,0.16
1,49,7,859,2722,1,54,5,0.38,0.11,172,89,0.59,0.21,0.57,0.19,0.8,0.3,0.41
1,34,1,133,4656,0,67,9,0.63,0.09,102,64,0.14,0.61,0.52,0.73,0.02,0.23,0.3
1,18,4,911,1325,0,164,3,0.55,0.71,211,119,0.07,0.76,0.81,0.44,0.42,0.01,0.61
1,11,4,147,4133,1,102,5,0.23,0.07,42,92,0.43,0.43,0.0,0.84,0.98,0.3,0.22
1,24,5,335,9351,0,120,5,0.34,0.5,1,245,0.69,0.98,0.2,0.81,0.58,0.72,0.61
2,12,6,70,2869,1,191,9,0.61,0.47,23,150,0.57,0.06,0.5,0.96,0.85,0.96,0.38
1,45,4,232,1242,1,153,4,0.86,0.31,247,234,0.43,0.59,0.71,0.25,0.96,0.31,0.35
2,13,2,333,8539,0,48,1,0.75,0.87,192,153,0.82,0.58,0.49,0.23,0.69,0.24,0.31
2,23,6,810,1831,0,167,5,0.55,0.17,28,81,0.79,0.04,0.16,0.03,0.33,0.89,0.67
1,34,8,665,1569,0,47,1,0.36,0.35,240,59,0.73,0.22,0.93,0.41,0.31,0.85,0.56
1,19,8,89,7246,0,21,6,0.37,0.77,132,185,0.08,0.91,0.33,0.46,0.07,0.33,0.85
1,30,7,333,1918,1,158,7,0.88,0.03,169,182,0.8,0.54,0.79,0.96,0.43,0.07,0.24
1,45,6,198,6416,0,92,1,0.04,0.67,188,44,0.92,0.44,0.89,0.83,0.92,0.99,0.04
2,21,2,160,3232,0,159,4,0.99,0.82,18,180,0.06,0.42,0.35,0.17,0.48,0.68,0.18
1,36,7,537,3758,0,121,9,0.66,0.93,191,76,0.4,0.89,0.85,0.8,0.91,0.93,0.34
1,49,5,120,5997,1,116,1,0.68,0.88,189,144,0.99,0.37,0.71,0.18,0.82,0.34,0.18
1,11,6,300,2355,0,154,9,0.04,0.32,49,101,0.6,0.86,0.9,0.08,0.98,0.65,0.08
1,22,8,723,9589,1,150,8,0.61,0.59,47,125,0.51,0.31,0.25,0.84,0.95,0.67,0.45
1,41,8,574,1824,0,149,5,0.48,0.08,115,16,0.18,0.53,0.93,0.98,0.71,0.87,0.68
1,40,3,962,7280,1,1,6,0.11,0.26,39,209,0.57,0.14,0.07,0.09,0.87,0.99,0.75
2,25,7,435,4060,0,165,7,0.28,0.09,217,55,0.44,0.83,0.79,0.81,0.75,0.11,0.4
2,41,1,67,5324,0,77,4,0.89,0.32,210,189,0.13,0.74,0.44,0.86,0.7,0.63,0.48
1,41,1,764,404,1,85,6,0.55,0.88,6,95,0.46,0.53,0.18,0.12,0.72,0.34,0.76
1,43,7,921,1721,0,46,7,0.41,0.35,211,79,0.16,0.03,0.08,0.28,0.72,0.81,0.35
1,20,9,458,5316,0,137,6,0.07,0.56,53,77,0.73,0.48,0.39,0.73,0.38,0.75,0.78
2,19,7,513,3845,0,145,6,0.71,0.43,204,40,0.97,0.23,0.39,0.81,0.42,0.89,0.97
1,24,5,397,4210,1,47,2,0.7,0.46,25,219,0.47,0.41,0.23,0.35,0.29,0.34,0.88
2,26,8,619,64,0,59,5,0.61,0.97,99,21,0.63,0.86,0.22,0.16,0.15,0.18,0.45
1,49,2,285,9491,1,54,3,0.51,0.3,65,66,0.43,0.77,0.4,0.65,0.46,0.02,0.58
1,27,9,560,6382,1,86,7,0.43,0.63,133,136,0.14,0.24,0.41,0.7,0.9,0.26,0.72
1,18,6,139,9607,1,12,4,0.59,0.42,193,234,0.97,0.98,0.44,0.5,0.65,0.37,0.35
1,34,9,729,968,0,192,1,0.23,0.06,8,199,0.13,0.9,0.87,0.14,0.06,0.95,0.8
2,49,2,555,368,1,6,6,0.94,0.49,39,10,0.11,0.53,0.61,0.84,0.81,0.49,0.44
2,23,3,928,8424,1,53,6,0.59,0.81,111,185,0.46,0.53,0.02,0.65,0.94,0.56,0.85
1,34,8,780,2242,0,144,7,0.31,0.1,43,132,0.66,0.9,0.52,0.87,0.83,0.88,0.25
1,31,1,589,5002,1,90,8,0.45,0.07,82,43,0.35,0.64,0.76,0.93,0.73,0.89,0.01
2,39,7,727,3083,1,5,3,0.81,0.15,238,105,0.19,0.54,0.06,0.81,0.15,0.53,0.63
2,29,7,893,8073,0,73,6,0.16,0.76,123,228,0.82,0.75,0.42,0.96,0.35,0.11,0.45
2,30,1,609,9112,0,174,2,0.29,0.72,201,227,0.36,0.24,0.45,0.95,0.57,0.27,0.06
2,41,9,747,8880,1,14,9,0.68,0.57,133,63,0.19,0.88,0.95,0.62,0.08,0.46,0.49
1,30,8,281,1469,0,172,2,0.32,0.47,247,171,0.37,0.53,0.48,0.73,0.11,0.75,0.17
2,44,4,660,4725,0,191,3,0.79,0.89,4,195,0.21,0.6,0.75,0.7,0.93,0.71,0.63
1,41,5,923,4259,0,106,2,0.13,0.77,108,250,0.52,0.09,0.3,0.62,0.7,0.64,0.45
2,39,2,815,3622,1,52,9,0.76,0.81,93,82,0.67,0.31,0.78,0.02,0.28,0.88,0.17
2,48,9,995,823,1,116,1,0.07,0.81,129,250,0.8,0.43,0.32,0.36,0.33,0.8,0.41
2,21,6,935,3431,0,26,5,0.01,0.64,94,51,0.23,0.41,0.43,0.1,0.38,0.98,0.23
2,27,3,577,6528,1,53,1,0.9,0.46,56,238,0.17,0.78,0.48,0.3,0.08,0.89,0.65
2,30,7,745,4151,0,109,5,0.58,0.86,173,56,0.02,0.28,0.93,0.07,0.74,0.2,0.3
1,22,9,456,4213,0,29,8,0.35,0.93,193,171,0.23,0.18,0.05,0.92,0.18,0.06,0.82
1,30,3,86,7420,0,19,8,0.23,0.02,3,152,0.02,0.58,0.2,0.45,0.81,0.41,0.01
2,17,2,78,8989,0,47,8,0.62,0.05,22,224,0.35,0.62,0.71,0.19,0.85,0.62,0.4
2,49,7,204,779,0,136,2,0.51,0.96,200,34,0.15,0.12,0.58,0.58,0.64,0.64,0.62
1,16,7,790,2892,1,23,8,0.99,0.28,56,59,0.58,0.0,0.25,0.2,0.77,0.27,0.02
2,32,4,336,5534,1,117,5,0.98,0.87,18,130,0.38,0.92,0.29,0.8,0.17,0.86,0.22
2,41,9,253,3306,1,106,1,0.64,0.39,153,130,0.09,0.08,0.37,0.31,0.58,0.33,0.33
1,20,8,303,2902,1,163,7,0.44,0.12,176,138,0.4,0.9,0.45,0.31,0.68,0.92,0.02
2,31,1,379,3718,0,53,6,0.49,0.08,116,151,0.21,0.4,0.82,0.87,0.66,0.47,0.55
2,31,1,129,21,0,96,5,0.68,0.16,84,143,0.68,0.65,0.01,0.56,0.12,0.01,0.63
1,34,5,595,1500,1,186,1,0.1,0.25,159,118,0.36,0.19,0.9,0.89,0.34,0.16,0.23
1,31,6,275,9034,1,5,1,0.33,0.49,30,204,0.15,0.82,0.41,0.41,0.33,0.1,0.54
1,37,3,698,9952,0,16,6,0.08,0.7,80,128,0.35,0.18,0.23,0.34,0.57,0.04,1.0
2,38,9,557,3641,0,17,7,0.07,0.99,66,235,0.22,0.39,0.51,0.51,0.77,0.71,0.89
1,22,6,898,5212,0,160,1,0.2,0.44,209,17,0.8,0.24,0.66,0.06,0.57,0.19,0.06
1,27,4,182,191,1,102,9,0.49,0.52,10,82,0.98,0.84,0.04,0.15,0.75,0.84,0.13
1,11,7,267,8587,0,180,4,0.78,0.52,199,14,0.03,0.86,0.72,0.22,0.1,0.26,0.49
1,38,8,807,7174,0,20,5,0.49,0.54,59,81,0.69,0.37,0.76,0.82,0.88,0.03,0.25
1,30,9,321,5114,1,112,2,0.34,0.52,234,207,0.26,0.31,0.17,0.73,0.54,0.82,0.08
1,24,6,511,4662,1,120,8,0.08,0.01,51,204,0.07,0.77,0.17,0.19,0.04,0.47,0.25
2,36,6,611,4326,1,194,2,0.55,0.0,244,123,0.01,0.88,0.2,0.28,0.64,0.6,0.06
2,40,8,77,9065,0,111,3,0.27,0.1,123,16,0.88,0.62,0.8,0.94,0.52,0.34,0.53
1,24,5,783,4335,0,1,9,0.61,0.1,137,32,0.35,0.93,0.27,0.09,0.22,0.05,0.49
1,32,3,338,8281,1,58,2,0.98,0.7,54,23,0.99,0.38,0.8,0.55,0.76,0.37,0.01
1,33,3,673,8648,0,93,6,0.11,0.2,190,102,0.44,0.15,0.54,0.52,0.93,0.52,0.48
2,22,6,555,9196,0,172,4,0.21,0.89,81,162,0.19,0.18,0.77,0.73,0.32,0.01,0.52
2,31,2,508,5494,0,6,7,0.47,0.93,137,98,0.78,0.67,0.55,0.26,0.49,0.57,0.61
2,46,6,237,8536,1,108,6,0.97,0.98,9,144,0.93,0.41,0.34,0.93,0.13,0.89,0.97
2,42,6,133,2711,1,103,9,0.77,0.94,101,162,0.82,0.16,0.91,0.41,0.93,0.22,0.98
2,12,8,972,7595,0,50,9,0.9,0.27,152,104,0.75,0.29,0.72,0.29,0.32,0.93,0.53
2,28,7,191,6273,0,118,4,0.33,0.51,39,126,0.33,0.53,0.48,0.34,0.19,0.1,0.85
2,32,8,355,6284,0,110,1,0.99,0.18,203,199,0.06,0.12,0.64,0.35,0.48,0.83,0.09
2,38,9,277,9308,0,88,2,0.1,0.81,136,161,0.2,0.0,0.62,0.2,0.04,0.84,0.53
2,39,6,17,8817,1,20,8,0.05,0.89,153,68,0.45,0.92,0.36,0.93,0.25,0.26,0.68
1,48,3,523,3994,1,14,8,0.86,0.85,110,171,0.96,0.3,0.42,0.17,0.07,0.96,0.56
1,34,3,179,1678,0,133,2,0.93,0.43,66,64,0.72,0.22,0.32,0.88,0.13,0.42,0.23
1,46,1,122,8414,0,169,4,0.09,0.76,10,244,0.83,0.7,1.0,0.4,0.11,0.14,0.06
1,17,5,245,743,1,40,1,0.11,0.1,117,71,0.28,0.85,0.58,0.27,0.87,0.59,0.39
2,25,4,733,462,0,34,7,0.03,0.04,152,18,0.68,0.63,0.09,0.2,0.93,1.0,0.65
2,17,9,372,1568,1,124,4,0.1,0.75,240,196,0.86,0.25,0.52,0.5,0.47,0.9,0.99
1,10,9,50,1736,0,45,8,0.21,0.43,208,113,0.48,0.86,0.05,0.67,0.63,0.28,0.24
2,14,5,999,7903,1,199,9,0.97,1.0,83,125,0.43,0.51,0.29,0.9,0.7,0.58,0.92
1,12,4,70,7002,0,80,9,0.67,0.1,187,127,0.72,0.38,0.45,0.65,0.39,0.12,0.07
2,10,7,479,8856,0,71,3,0.78,0.86,159,61,0.56,0.6,0.53,0.48,0.37,0.46,0.93
1,13,6,559,1356,1,155,5,0.78,0.48,139,75,0.99,0.7,0.98,0.03,0.68,0.52,0.83
2,49,4,18,1014,1,78,6,0.54,0.83,134,107,0.43,0.59,0.98,0.92,0.38,0.32,0.02
2,44,2,773,1054,0,78,6,0.8,0.82,70,148,0.18,0.92,0.1,0.9,0.58,0.48,0.3
1,41,1,83,1764,0,172,8,0.6,0.92,160,139,0.47,0.63,0.54,0.38,0.52,0.92,0.05
2,43,4,154,6009,1,33,6,0.31,0.3,39,207,0.24,0.88,0.82,0.03,0.52,0.5,1.0
1,34,4,564,4458,1,33,6,0.56,0.95,176,174,0.56,0.59,0.24,0.73,0.83,0.83,0.43
1,19,1,618,9604,0,44,4,0.53,0.15,13,192,0.13,0.33,0.75,0.79,0.7,0.32,0.66
1,30,6,356,667,0,20,7,0.82,0.08,59,81,0.95,0.53,0.88,0.54,0.96,0.97,0.23
1,48,4,815,3370,1,111,8,0.98,0.43,67,226,0.86,0.09,0.66,0.4,0.79,0.09,0.93
2,36,1,646,5976,1,164,3,0.41,0.83,184,242,0.16,0.23,0.33,0.85,0.15,0.59,0.27
2,36,1,442,1394,1,7,7,0.76,0.47,248,240,0.17,0.77,0.92,0.19,0.74,0.79,0.26
2,11,1,68,8290,1,160,3,0.1,0.83,41,204,0.51,0.66,0.88,0.44,0.67,0.81,0.31
1,22,8,522,4070,1,195,8,0.78,0.73,184,106,0.77,0.17,0.72,0.02,0.65,0.2,0.46
2,18,8,142,6982,0,167,1,0.37,0.21,35,28,0.22,0.44,0.36,0.16,0.48,0.4,0.02
1,45,2,191,8613,0,24,1,0.04,0.95,166,176,0.06,0.14,0.79,0.94,0.06,0.62,0.6
2,31,7,386,5599,1,70,6,0.36,0.06,249,163,0.55,0.86,0.32,0.58,0.95,0.32,0.03
2,35,8,377,3650,0,112,9,0.61,0.9,81,8,0.69,0.11,0.25,0.81,0.85,0.66,0.54
2,21,8,580,9324,0,104,4,0.12,0.3,195,91,0.24,0.65,0.52,0.49,0.49,0.38,0.46
1,26,7,534,9894,1,54,6,0.92,0.5,34,150,0.74,0.61,1.0,0.83,0.16,0.35,0.24
2,23,5,692,3620,0,38,5,0.08,0.42,76,246,0.95,0.47,0.8,0.54,0.82,0.11,0.33
2,23,1,292,3190,0,74,1,0.93,0.17,216,121,0.14,0.28,0.73,0.0,0.43,0.04,0.71
1,43,9,8,8789,0,80,6,0.71,0.36,70,152,0.51,0.4,0.45,0.9,0.39,0.84,0.01
2,29,7,270,391,1,32,9,0.33,0.19,234,66,0.06,0.81,0.31,0.15,0.67,0.49,0.32
1,20,2,386,1075,1,45,3,0.39,0.2,11,95,0.21,0.76,0.86,0.45,0.76,0.56,0.68
2,25,6,92,2650,0,61,3,0.74,0.19,112,214,0.09,0.74,0.57,0.48,0.06,0.37,0.15
1,40,2,965,2384,0,198,2,0.6,0.49,27,64,0.4,0.75,0.81,0.05,0.77,0.14,0.56
1,15,1,528,809,0,53,4,0.67,0.8,48,65,0.82,0.14,0.49,0.05,0.73,0.45,0.17
2,28,7,153,8047,0,128,3,0.39,0.57,24,125,0.58,0.1,0.75,0.76,0.59,0.23,0.15
1,46,2,404,5501,0,179,2,0.49,0.89,18,14,0.22,0.86,0.87,0.3,0.34,0.84,0.77
1,13,2,839,6895,0,76,1,0.99,0.64,27,25,0.04,0.84,0.39,0.41,0.16,0.99,0.27
1,13,5,148,1159,1,184,3,0.21,0.69,54,228,0.55,0.68,0.01,0.56,0.1,0.89,0.38
1,29,5,888,7574,0,27,6,0.42,0.67,55,100,0.13,0.61,0.25,0.37,0.0,0.53,0.73
1,19,7,266,1531,0,166,9,0.29,0.45,120,105,0.34,0.37,0.91,0.78,0.21,0.63,0.18
1,33,1,421,5481,1,62,5,0.77,0.69,233,131,0.51,0.22,0.69,0.88,0.41,0.95,0.53
2,44,8,839,7548,0,18,3,0.76,0.07,21,133,0.9,0.67,0.74,0.06,0.24,0.54,0.92
1,35,3,617,4976,0,127,5,0.29,0.86,187,65,0.08,0.91,0.33,0.64,0.31,0.64,0.55
1,46,4,471,5695,0,109,5,0.08,0.78,115,182,0.67,0.44,0.7,0.32,0.39,0.63,0.05
2,47,9,892,8445,0,103,5,0.01,0.25,162,19,0.01,0.3,0.65,0.58,0.31,0.71,0.59
2,30,4,546,3548,1,192,7,0.43,0.77,120,225,0.63,0.27,0.18,0.48,0.72,0.64,0.09
2,49,5,630,6163,0,77,5,0.41,0.01,225,106,0.55,0.02,0.97,0.33,0.49,0.67,0.28
2,48,7,525,6671,1,117,7,0.99,0.22,58,54,0.81,0.52,0.35,0.09,0.02,0.73,0.85
2,30,4,502,5264,0,104,9,0.47,0.07,255,222,0.53,0.99,0.33,0.56,0.23,0.81,0.01
2,19,1,13,1231,0,158,5,0.26,0.78,176,204,0.35,0.82,0.37,0.11,0.71,0.4,0.08
2,47,9,777,2423,1,49,2,0.89,0.76,54,138,0.24,0.9,0.09,0.16,0.3,0.75,0.36
1,13,4,651,8071,0,169,5,0.49,0.81,146,226,0.09,0.62,0.62,0.98,0.92,0.1,1.0
1,29,9,805,4261,1,116,8,0.6,0.0,3,144,0.53,0.48,0.24,0.32,0.71,0.88,0.29
2,26,6,363,9765,1,141,4,0.1,0.5,152,104,0.89,0.99,0.8,0.58,0.29,0.29,0.16
1,16,1,118,2908,1,162,2,0.38,0.7,129,174,0.51,0.45,0.39,0.27,0.52,0.4,0.55
1,13,3,237,4712,0,100,3,0.94,0.16,6,157,0.74,0.92,0.46,0.87,0.67,0.8,0.52
1,38,2,545,6755,0,125,9,0.59,0.65,19,15,0.3,0.76,0.65,0.28,0.19,0.64,0.45
2,23,9,168,9817,0,25,9,0.34,0.08,86,48,0.45,0.33,0.76,0.37,0.25,0.31,0.95
2,12,1,521,3883,0,194,8,0.63,0.18,115,139,0.32,0.5,0.23,0.61,0.51,0.23,0.28
1,33,9,633,3515,1,128,8,0.91,0.48,171,236,0.11,0.38,0.97,0.87,0.92,0.96,0.29
2,46,9,912,3403,0,100,8,0.27,0.65,123,34,0.42,0.14,0.62,0.82,0.34,0.09,0.14
1,25,8,656,4598,0,146,8,0.51,0.15,136,164,0.76,0.36,0.01,0.26,0.4,0.0,0.7
1,13,8,962,5008,1,5,8,0.96,0.19,197,158,0.39,0.89,0.42,0.83,0.19,0.67,0.32
1,33,1,957,6222,1,19,1,0.17,0.2,180,99,0.65,0.75,0.44,0.7,0.59,0.61,0.8
1,43,8,734,4009,0,170,6,0.72,0.24,73,201,0.76,0.28,0.81,0.99,0.74,0.74,0.97
2,39,3,882,2735,1,18,9,0.61,0.23,47,210,0.32,0.37,0.31,0.94,0.44,0.73,0.04
2,27,7,768,4491,1,121,8,0.68,0.4,85,19,0.8,0.62,0.33,0.53,0.75,0.86,0.99
2,28,1,779,8593,1,32,3,0.35,0.65,28,231,0.34,0.42,0.07,0.75,0.3,0.92,0.25
1,40,1,870,974,1,149,1,0.31,0.44,46,196,0.26,0.5,0.28,0.57,0.71,0.78,0.42
2,28,5,515,223,1,10,2,0.68,0.78,132,70,0.22,0.7,0.72,0.59,0.26,0.23,0.78
1,28,5,937,4613,0,37,2,0.22,0.72,120,115,0.2,0.47,0.63,0.1,0.78,0.46,0.67
2,31,8,396,6777,0,177,7,0.42,0.13,216,161,0.74,0.19,0.08,0.0,0.83,0.64,0.78
1,33,7,865,8427,0,86,6,0.19,0.05,136,96,0.89,0.52,0.11,0.05,0.8,0.54,0.47
1,21,8,105,4211,0,13,2,0.01,0.88,116,208,0.23,0.36,0.38,0.97,0.22,0.16,0.92
1,39,6,84,225,0,183,8,0.97,0.08,61,75,0.09,0.29,0.74,0.13,0.69,0.59,0.79
