,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
226,1,22,9,285,304,1,32,34,1.0,0.0,101,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
227,1,27,5,0,0,0,125,24,0.19,0.05,255,24,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
228,1,19,9,7422,0,1,8,8,1.0,0.0,255,44,0.17,0.02,0.17,0.0,0.0,0.0,0.72,1
229,1,22,9,198,12884,1,2,2,1.0,0.0,2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1
230,1,50,9,2310,328,1,1,3,1.0,0.0,255,157,0.62,0.02,0.0,0.0,0.0,0.0,0.0,1
231,1,22,9,331,955,1,6,6,1.0,0.0,38,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,1
232,0,59,9,65,0,0,9,2,0.22,0.22,255,16,0.06,0.01,0.06,0.0,0.0,0.0,0.0,1
233,2,45,9,28,0,0,4,4,1.0,0.0,255,71,0.28,0.01,0.28,0.0,0.0,0.0,0.0,0
234,2,11,9,45,77,0,171,173,1.0,0.0,255,232,0.91,0.01,0.0,0.0,0.0,0.0,0.0,1
235,1,18,2,0,0,0,250,3,0.01,0.06,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,0
236,1,3,5,0,0,0,238,7,0.03,0.07,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
237,1,27,5,0,0,0,102,2,0.02,0.07,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0
238,1,17,9,9,142,0,1,1,1.0,0.0,235,12,0.05,0.03,0.0,0.0,0.0,0.0,0.0,1
239,1,22,9,283,912,1,2,2,1.0,0.0,75,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
240,1,22,9,221,1789,1,2,10,1.0,0.0,73,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,1
241,0,13,9,18,0,0,1,1,1.0,0.0,1,123,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
242,1,62,5,0,0,0,281,2,0.01,0.06,255,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
243,1,56,5,0,0,0,30,2,0.07,0.13,255,52,0.2,0.03,0.0,0.0,1.0,1.0,0.0,0
244,1,19,5,0,0,0,276,8,0.03,0.06,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
245,1,22,9,302,1380,1,5,5,1.0,0.0,212,187,0.88,0.02,0.0,0.0,0.0,0.01,0.0,1
246,1,45,5,0,0,0,163,9,0.06,0.09,255,9,0.04,0.1,0.0,0.0,1.0,1.0,0.0,0
247,0,13,9,8,0,0,1,21,1.0,0.0,2,60,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
248,1,45,5,0,0,0,301,20,0.07,0.06,255,19,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0
249,1,22,9,355,870,1,28,28,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
250,0,13,9,8,0,0,1,23,1.0,0.0,1,63,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
251,1,56,9,106,1468,0,1,1,1.0,0.0,117,1,0.01,0.04,0.01,0.0,0.0,0.0,0.0,1
252,1,22,9,286,1423,1,16,16,1.0,0.0,64,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,1
253,1,40,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,0
254,1,51,10,0,0,0,1,1,1.0,0.0,255,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
255,0,14,9,1032,0,0,46,46,1.0,0.0,255,46,0.18,0.02,0.18,0.0,0.0,0.0,0.0,0
256,1,22,9,168,9551,1,1,2,1.0,0.0,230,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
257,1,22,9,238,864,1,39,39,1.0,0.0,137,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
258,1,45,4,0,0,0,1,1,1.0,0.0,255,1,0.0,0.38,0.36,0.0,0.0,0.0,0.37,0
259,1,22,9,291,10369,1,6,6,1.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,1
260,1,62,5,0,0,0,211,22,0.1,0.05,255,22,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0
261,1,50,9,749,330,1,1,1,1.0,0.0,27,129,0.74,0.11,0.04,0.02,0.0,0.0,0.0,1
262,1,22,9,198,6924,1,12,12,1.0,0.0,230,255,1.0,0.0,0.0,0.01,0.0,0.0,0.01,1
263,1,31,1,0,0,0,280,11,0.04,0.06,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,0
264,1,22,9,167,709,1,1,4,1.0,0.0,5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,1
265,1,22,9,241,851,1,17,35,1.0,0.0,127,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
266,1,22,9,337,3360,1,6,6,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
267,1,50,9,729,328,1,1,1,1.0,0.0,106,156,0.41,0.04,0.01,0.01,0.0,0.01,0.0,1
268,0,13,9,8,0,0,1,44,1.0,0.0,1,111,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
269,1,6,5,0,0,0,201,1,0.0,0.06,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
270,1,22,9,222,1483,1,3,3,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
271,1,3,1,0,0,0,276,14,0.05,0.06,255,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
272,1,22,1,0,0,0,1,1,1.0,0.0,7,255,1.0,0.0,0.14,0.24,0.0,0.0,1.0,1
273,2,11,9,46,134,0,145,225,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274,1,22,9,246,2719,1,1,1,1.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1
275,1,22,9,222,771,1,8,8,1.0,0.0,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,1
276,1,62,5,0,0,0,258,10,0.04,0.05,255,10,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0
277,1,45,5,0,0,0,256,12,0.05,0.06,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
278,1,56,9,279,9598,1,1,1,1.0,0.0,251,113,0.45,0.01,0.0,0.0,0.8,0.88,0.0,1
279,1,22,9,226,651,1,12,12,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
280,1,22,9,299,447,1,26,44,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
281,1,22,5,0,0,0,14,6,0.43,0.29,94,26,0.28,0.04,0.01,0.0,1.0,1.0,0.0,0
282,1,19,9,12,0,1,2,2,1.0,0.0,11,88,0.36,0.27,0.36,0.02,0.0,0.01,0.0,1
283,1,22,9,281,1951,1,30,31,1.0,0.0,77,255,1.0,0.0,0.01,0.03,0.0,0.01,0.0,1
284,1,4,5,0,0,0,138,25,0.18,0.05,255,25,0.1,0.05,0.0,0.0,1.0,1.0,0.0,0
285,2,11,9,42,42,0,4,6,1.0,0.0,255,245,0.96,0.01,0.01,0.0,0.0,0.0,0.0,1
286,1,18,5,0,0,0,300,7,0.02,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
287,1,58,5,0,0,0,199,9,0.05,0.07,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
288,1,22,9,263,453,1,15,15,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
289,1,45,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,0
290,1,18,2,0,0,0,1,1,1.0,0.0,212,43,0.2,0.02,0.0,0.0,0.0,0.0,0.06,1
291,1,45,5,0,0,0,144,15,0.1,0.06,255,30,0.12,0.06,0.0,0.0,1.0,1.0,0.0,0
292,1,51,5,0,0,0,104,4,0.04,0.07,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
293,1,22,9,283,1980,1,18,18,1.0,0.0,18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,1
294,1,22,9,161,5530,1,2,2,1.0,0.0,2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,1
295,1,22,9,211,321,1,7,11,1.0,0.0,211,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
296,1,22,9,201,1701,1,7,7,1.0,0.0,32,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,1
297,0,13,9,8,0,0,1,25,1.0,0.0,4,112,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0
298,2,40,9,147,0,0,3,1,0.33,0.67,255,1,0.0,0.67,0.95,0.0,0.0,0.0,0.0,1
299,1,45,5,0,0,0,74,16,0.22,0.05,255,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
300,1,19,9,567,0,0,1,1,1.0,0.0,53,38,0.25,0.09,0.25,0.05,0.0,0.0,0.0,1
301,1,21,1,0,0,0,225,2,0.01,0.07,255,2,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
302,1,56,5,0,0,0,66,16,0.24,0.09,255,52,0.2,0.04,0.0,0.0,1.0,1.0,0.0,0
303,1,19,9,5131424,0,1,1,7,1.0,0.0,7,42,1.0,0.0,1.0,0.14,0.0,0.02,0.0,0
304,1,22,9,320,420,1,7,7,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
305,0,13,9,8,0,0,1,35,1.0,0.0,1,61,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
306,1,50,5,0,0,0,2,2,1.0,0.0,160,101,0.4,0.05,0.01,0.02,0.01,0.02,0.0,1
307,1,22,9,204,1229,1,4,4,1.0,0.0,54,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,1
308,1,58,4,0,0,0,1,1,1.0,0.0,255,1,0.0,0.16,0.15,0.0,0.0,0.0,0.15,0
309,1,19,9,10389,0,1,1,1,1.0,0.0,255,81,0.32,0.02,0.31,0.0,0.0,0.0,0.0,1
310,1,60,5,0,0,0,139,13,0.09,0.06,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
311,1,22,9,344,573,1,28,60,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312,1,16,2,0,0,0,144,16,0.11,0.06,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0
313,1,33,5,0,0,0,241,19,0.08,0.05,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
314,1,22,9,243,821,1,15,19,1.0,0.0,107,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
315,0,14,9,1032,0,0,213,213,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
316,0,13,9,8,0,0,1,45,1.0,0.0,1,11,1.0,0.0,1.0,0.55,0.0,0.0,0.0,0
317,1,45,1,0,0,0,36,1,0.03,1.0,255,1,0.0,0.47,0.0,0.0,0.02,0.0,0.13,0
318,2,45,9,105,146,0,3,2,0.67,0.67,255,239,0.94,0.01,0.01,0.0,0.0,0.0,0.0,1
319,1,45,5,0,0,0,254,17,0.07,0.05,255,17,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0
320,1,50,9,1080,327,1,1,2,1.0,0.0,202,154,0.58,0.02,0.0,0.01,0.0,0.0,0.0,1
321,1,56,5,0,0,0,295,7,0.02,0.05,255,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
322,1,45,5,0,0,0,171,3,0.02,0.07,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
323,1,2,5,0,0,0,179,2,0.01,0.06,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
324,1,50,9,657,326,1,2,1,0.5,1.0,255,11,0.04,0.6,0.0,0.0,0.0,0.09,0.0,1
325,1,23,5,0,0,0,101,7,0.07,0.06,255,3,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
326,1,22,9,284,765,1,9,9,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
327,1,22,9,261,15455,1,22,22,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328,1,22,9,317,315,1,1,2,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329,2,11,9,33,0,0,8,8,1.0,0.0,255,36,0.14,0.03,0.14,0.0,0.0,0.0,0.0,1
330,1,45,1,0,0,0,2,1,0.5,1.0,255,1,0.0,0.6,0.56,0.0,0.01,0.0,0.57,0
331,1,45,4,0,0,0,1,1,1.0,0.0,255,1,0.0,0.64,0.64,0.0,0.0,0.0,0.64,0
332,2,11,9,44,70,0,195,197,1.0,0.0,255,234,0.92,0.01,0.01,0.0,0.0,0.0,0.0,1
333,1,22,9,215,584,1,4,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334,1,45,5,0,0,0,260,9,0.03,0.07,255,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
335,1,22,9,332,2844,1,14,14,1.0,0.0,142,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
336,1,50,9,978,334,1,1,3,1.0,0.0,128,164,0.75,0.03,0.01,0.02,0.0,0.0,0.0,1
337,1,22,9,296,5670,1,10,10,1.0,0.0,69,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,1
338,1,56,5,0,0,0,125,13,0.1,0.06,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
339,1,45,1,0,0,0,139,10,0.07,0.06,255,6,0.02,0.09,0.0,0.0,0.0,0.0,1.0,0
340,1,22,9,214,9986,1,10,11,1.0,0.0,66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,1
341,1,45,5,0,0,0,251,7,0.03,0.07,255,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
342,2,39,9,48,48,0,1,1,1.0,0.0,42,23,0.55,0.05,0.55,0.0,0.0,0.0,0.0,1
343,1,22,9,226,1301,1,5,5,1.0,0.0,14,255,1.0,0.0,0.07,0.03,0.0,0.0,0.0,1
344,1,4,5,0,0,0,211,17,0.08,0.07,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
345,0,59,9,78,0,0,20,8,0.4,0.1,255,16,0.06,0.01,0.06,0.0,0.0,0.0,0.0,1
346,1,45,5,0,0,0,208,2,0.01,0.07,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
347,1,22,1,0,0,0,1,1,1.0,0.0,8,38,1.0,0.0,0.12,0.18,0.0,0.0,1.0,1
348,1,9,5,0,0,0,268,19,0.07,0.06,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
349,1,45,1,0,0,0,1,1,1.0,0.0,37,2,0.03,1.0,0.03,1.0,0.0,0.0,0.86,0
350,1,45,1,0,0,0,2,1,0.5,1.0,255,1,0.0,0.53,0.51,0.0,0.0,0.0,0.51,0
351,1,22,9,294,3327,1,1,19,1.0,0.0,57,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,1
352,1,54,5,0,0,0,286,3,0.01,0.05,255,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
353,1,22,9,220,1249,1,7,7,1.0,0.0,159,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
354,1,40,1,0,0,0,425,1,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.92,0
355,1,22,9,196,3282,1,8,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,1,22,5,0,0,0,272,30,0.05,0.06,255,13,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
357,1,22,9,327,4482,1,4,8,1.0,0.0,58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,1
358,1,61,1,0,0,0,241,3,0.01,0.07,255,3,0.01,0.07,0.0,0.0,0.0,0.0,1.0,0
359,1,19,9,319,0,0,2,2,1.0,0.0,6,2,0.33,0.5,0.33,0.0,0.0,0.0,0.0,1
360,1,50,9,1087,302,1,1,1,1.0,0.0,246,64,0.24,0.29,0.0,0.03,0.0,0.0,0.26,1
361,1,22,9,210,3754,1,18,18,1.0,0.0,62,255,1.0,0.0,0.02,0.02,0.0,0.01,0.0,1
362,1,51,5,0,0,0,125,19,0.15,0.06,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
363,1,22,1,0,0,0,1,1,1.0,0.0,12,255,1.0,0.0,0.08,0.15,0.0,0.0,1.0,1
364,1,22,9,234,6282,1,6,6,1.0,0.0,106,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,1
365,0,13,9,8,0,0,1,18,1.0,0.0,2,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0
366,1,22,9,54540,8314,1,1,1,1.0,0.0,251,251,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0
367,1,22,9,237,1461,1,3,3,1.0,0.0,59,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,1
368,1,19,5,0,0,0,42,10,0.24,0.1,124,62,0.24,0.03,0.01,0.03,0.98,0.48,0.0,0
369,1,45,5,0,0,0,274,10,0.04,0.06,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
370,1,22,9,200,955,1,3,3,1.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1
371,1,22,9,219,657,1,7,9,1.0,0.0,28,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,1
372,1,22,9,284,5921,1,1,1,1.0,0.0,49,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,1
373,1,38,5,0,0,0,196,12,0.06,0.07,255,12,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0
374,1,22,9,325,426,1,5,5,1.0,0.0,187,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
375,1,5,5,0,0,0,111,6,0.05,0.07,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
376,0,13,9,30,0,0,1,1,1.0,0.0,247,247,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
377,1,22,9,335,7902,1,1,8,1.0,0.0,1,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1
378,2,11,9,36,0,0,2,4,1.0,0.0,67,171,1.0,0.0,1.0,0.01,0.0,0.0,0.0,1
379,1,45,5,0,0,0,168,3,0.02,0.08,255,3,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0
380,2,11,9,43,43,0,122,188,1.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1
381,1,5,5,0,0,0,108,8,0.07,0.06,255,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
382,1,22,1,0,0,0,1,1,1.0,0.0,6,55,1.0,0.0,0.17,0.24,0.0,0.0,1.0,1
383,1,45,5,0,0,0,36,12,0.33,0.14,255,12,0.05,0.1,0.0,0.0,1.0,1.0,0.0,0
384,1,45,5,0,0,0,143,19,0.13,0.06,255,4,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
385,1,22,9,216,1956,1,1,21,1.0,0.0,12,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,1
386,1,60,5,0,0,0,132,8,0.06,0.05,255,8,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0
387,2,11,9,44,78,0,139,139,1.0,0.0,255,166,0.65,0.01,0.0,0.0,0.0,0.0,0.0,1
388,1,22,9,347,8113,1,7,7,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.02,1
389,1,50,9,570,280,1,1,1,1.0,0.0,126,104,0.44,0.05,0.01,0.02,0.01,0.01,0.01,1
390,1,22,9,219,17540,1,8,8,1.0,0.0,36,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,1
391,2,40,9,146,0,0,3,1,0.33,1.0,255,1,0.0,0.53,0.88,0.0,0.0,0.0,0.0,1
392,1,18,5,0,0,0,222,1,0.0,0.06,255,1,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0
393,1,45,5,0,0,0,260,8,0.03,0.05,120,8,0.07,0.08,0.01,0.0,0.98,1.0,0.0,0
394,1,45,5,0,0,0,237,15,0.06,0.07,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
395,1,45,5,0,0,0,132,15,0.11,0.06,255,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
396,1,45,4,1,0,0,2,2,1.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,0
397,1,45,5,0,0,0,57,11,0.19,0.11,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
398,0,13,9,18,0,0,1,1,1.0,0.0,4,200,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0
399,1,58,9,0,4,0,1,1,1.0,0.0,25,25,1.0,0.0,0.04,0.0,0.08,0.08,0.04,1
400,1,22,9,233,581,1,13,26,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
401,1,17,5,0,0,0,257,19,0.07,0.05,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
402,1,19,9,276,0,0,1,1,1.0,0.0,76,24,0.17,0.08,0.17,0.08,0.0,0.0,0.0,1
403,2,11,9,44,139,0,77,157,1.0,0.0,255,242,0.95,0.01,0.0,0.0,0.0,0.0,0.0,1
404,0,13,9,8,0,0,1,27,1.0,0.0,1,41,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0
405,1,56,9,1828,148722,1,1,1,1.0,0.0,51,7,0.14,0.08,0.02,0.0,0.0,0.0,0.0,1
406,1,22,9,200,764,1,2,12,1.0,0.0,23,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,1
407,2,11,9,46,46,0,11,20,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
408,1,45,5,0,0,0,257,19,0.07,0.05,255,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0
409,1,56,5,0,0,0,13,13,1.0,0.0,135,75,0.56,0.01,0.01,0.0,0.99,0.97,0.0,0
410,1,22,9,216,5284,1,9,9,1.0,0.0,123,255,1.0,0.0,0.01,0.02,0.0,0.0,0.44,1
411,1,16,2,0,0,0,137,9,0.07,0.06,255,4,0.02,0.06,0.0,0.0,0.0,0.0,1.0,0
412,1,22,9,234,997,1,28,28,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
413,1,22,9,220,1643,1,12,25,1.0,0.0,25,255,1.0,0.0,0.04,0.04,0.0,0.01,0.0,1
414,1,30,5,0,0,0,132,3,0.02,0.06,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
415,2,45,9,105,146,0,7,1,0.14,0.29,255,226,0.89,0.01,0.01,0.0,0.0,0.0,0.0,1
416,1,22,1,0,0,0,1,1,1.0,0.0,12,255,1.0,0.0,0.08,0.04,0.0,0.0,0.08,1
417,1,2,5,0,0,0,290,16,0.06,0.06,255,11,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
418,1,45,5,0,0,0,203,2,0.01,0.06,255,9,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
419,1,45,5,0,0,0,290,8,0.03,0.06,255,9,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
420,1,22,9,288,2881,1,14,16,1.0,0.0,14,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,1
421,1,60,2,0,0,0,116,3,0.03,0.07,255,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
422,1,45,5,0,0,0,260,6,0.02,0.07,255,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
423,2,45,9,1,0,0,12,1,0.08,0.17,255,24,0.09,0.2,0.6,0.0,0.0,0.0,0.34,0
424,2,45,9,28,0,0,21,21,1.0,0.0,255,21,0.08,0.02,0.08,0.0,0.0,0.0,0.0,0
425,1,22,9,279,494,1,2,2,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
426,0,14,9,1032,0,0,486,486,1.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
427,1,19,9,192,0,1,2,3,1.0,0.0,255,115,0.45,0.01,0.45,0.0,0.0,0.0,0.0,1
428,1,56,9,105,1401,1,1,1,1.0,0.0,84,1,0.01,0.07,0.01,0.0,0.0,0.0,0.0,1
429,1,45,1,0,0,0,1,1,1.0,0.0,27,2,0.04,1.0,0.04,1.0,0.0,0.0,0.89,0
430,1,50,9,1330,282,1,1,1,1.0,0.0,255,142,0.56,0.03,0.0,0.0,0.0,0.0,0.0,1
431,0,14,9,520,0,0,457,457,1.0,0.0,153,153,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
432,1,19,5,0,0,0,47,4,0.09,0.09,255,64,0.25,0.02,0.02,0.0,1.0,1.0,0.0,0
433,1,22,9,230,362,1,10,18,1.0,0.0,121,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,1
434,2,11,9,44,110,0,71,151,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
435,1,22,9,271,3582,1,12,12,1.0,0.0,12,255,1.0,0.0,0.08,0.03,0.0,0.0,0.0,1
436,1,22,9,179,1668,1,6,6,1.0,0.0,52,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,1
437,1,19,9,852,0,0,6,6,1.0,0.0,219,39,0.13,0.02,0.13,0.05,0.0,0.0,0.0,1
438,1,22,9,222,310,1,5,13,1.0,0.0,170,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1
439,1,22,9,314,4137,1,7,7,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
440,1,30,2,0,0,0,139,10,0.07,0.06,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,0
441,1,22,9,230,6880,1,1,17,1.0,0.0,24,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,1
442,1,63,5,0,0,0,200,6,0.03,0.08,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
443,1,7,5,0,0,0,140,1,0.01,0.06,255,1,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0
444,1,50,9,857,327,1,1,1,1.0,0.0,173,132,0.57,0.02,0.01,0.02,0.0,0.0,0.0,1
445,1,22,9,234,1707,1,9,9,1.0,0.0,9,255,1.0,0.0,0.11,0.04,0.0,0.0,0.0,1
446,0,14,9,1032,0,0,511,511,1.0,0.0,255,200,0.78,0.01,0.78,0.0,0.0,0.0,0.0,0
447,2,45,9,28,0,0,68,68,1.0,0.0,255,68,0.27,0.02,0.27,0.0,0.0,0.0,0.0,0
448,1,45,5,0,0,0,132,7,0.05,0.06,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
449,1,22,9,215,6367,1,9,9,1.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
450,2,11,9,46,46,0,215,215,1.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1
451,2,45,9,105,146,0,1,1,1.0,0.0,229,217,0.95,0.01,0.0,0.0,0.0,0.0,0.0,1
452,1,45,5,0,0,0,115,18,0.16,0.04,255,18,0.07,0.04,0.0,0.0,1.0,1.0,0.0,0
453,1,45,5,0,0,0,35,16,0.46,0.11,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0
454,1,6,5,0,0,0,275,15,0.05,0.06,255,15,0.06,0.09,0.0,0.0,1.0,1.0,0.0,0
